Site,Business Date,Time,SOS: Order Created to Served,Qty of Sold Items,Gross Sales,Gross Sales: Walk Up - Tips Test,Gross Sales: Lane 3  - Tips Test,Gross Sales: LANE 2 - Tips Test,Gross Sales: LANE 1 - Tips Test,Gross Sales: Lane 1 - Test,Transaction Count,Guest Count,Guest Avg
"000087 - Big Spring, TX - 1",2026-01-07,04:00PM - 05:00PM,319.6,93,$538.60,$0.00,$0.00,$0.00,$0.00,$0.00,56,56,$9.62
"000087 - Big Spring, TX - 1",2026-01-07,05:00PM - 06:00PM,325.0,95,$558.20,$0.00,$0.00,$0.00,$0.00,$0.00,51,51,$10.95
"000087 - Big Spring, TX - 1",2026-01-07,06:00PM - 07:00PM,363.2,95,$524.70,$0.00,$0.00,$0.00,$0.00,$0.00,52,52,$10.09
"000087 - Big Spring, TX - 1",2026-01-07,07:00PM - 08:00PM,245.9,31,$181.50,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$10.68
"000087 - Big Spring, TX - 1",2026-01-07,08:00PM - 09:00PM,209.0,33,$189.25,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$11.83
"000087 - Big Spring, TX - 1",2026-01-07,09:00PM - 10:00PM,283.3,15,$89.25,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$11.16
"000087 - Big Spring, TX - 1",2026-01-08,05:00AM - 06:00AM,276.2,18,$114.55,$0.00,$0.00,$0.00,$0.00,$0.00,13,13,$8.81
"000087 - Big Spring, TX - 1",2026-01-08,06:00AM - 07:00AM,197.2,71,$400.20,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$8.70
"000087 - Big Spring, TX - 1",2026-01-08,07:00AM - 08:00AM,219.8,93,$521.80,$0.00,$0.00,$0.00,$0.00,$0.00,59,59,$8.84
"000087 - Big Spring, TX - 1",2026-01-08,08:00AM - 09:00AM,215.7,63,$391.10,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$9.10
"000087 - Big Spring, TX - 1",2026-01-08,09:00AM - 10:00AM,244.7,71,$430.70,$0.00,$0.00,$0.00,$0.00,$0.00,42,42,$10.25
"000087 - Big Spring, TX - 1",2026-01-08,10:00AM - 11:00AM,250.3,41,$232.25,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$8.93
"000087 - Big Spring, TX - 1",2026-01-08,11:00AM - 12:00PM,189.9,38,$226.15,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$8.70
"000087 - Big Spring, TX - 1",2026-01-08,12:00PM - 01:00PM,227.8,42,$257.30,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$9.19
"000087 - Big Spring, TX - 1",2026-01-08,01:00PM - 02:00PM,186.6,33,$198.30,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$9.01
"000087 - Big Spring, TX - 1",2026-01-08,02:00PM - 03:00PM,255.5,63,$364.25,$0.00,$0.00,$0.00,$0.00,$0.00,35,35,$10.41
"000087 - Big Spring, TX - 1",2026-01-08,03:00PM - 04:00PM,208.5,50,$296.65,$0.00,$0.00,$0.00,$0.00,$0.00,32,32,$9.27
"000087 - Big Spring, TX - 1",2026-01-08,04:00PM - 05:00PM,179.0,52,$296.65,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$8.73
"000087 - Big Spring, TX - 1",2026-01-08,05:00PM - 06:00PM,204.5,40,$239.30,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$9.20
"000087 - Big Spring, TX - 1",2026-01-08,06:00PM - 07:00PM,199.6,51,$299.55,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$11.52
"000087 - Big Spring, TX - 1",2026-01-08,07:00PM - 08:00PM,196.6,15,$86.80,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$10.85
"000087 - Big Spring, TX - 1",2026-01-08,08:00PM - 09:00PM,218.1,35,$172.60,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$10.79
"000087 - Big Spring, TX - 1",2026-01-08,09:00PM - 10:00PM,168.4,6,$35.95,$0.00,$0.00,$0.00,$0.00,$0.00,4,4,$8.99
"000087 - Big Spring, TX - 1",2026-01-09,05:00AM - 06:00AM,278.7,18,$108.30,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$10.83
"000087 - Big Spring, TX - 1",2026-01-09,06:00AM - 07:00AM,274.3,46,$293.95,$0.00,$0.00,$0.00,$0.00,$0.00,39,39,$7.54
"000087 - Big Spring, TX - 1",2026-01-09,07:00AM - 08:00AM,225.0,101,$643.10,$0.00,$0.00,$0.00,$0.00,$0.00,76,76,$8.46
"000087 - Big Spring, TX - 1",2026-01-09,08:00AM - 09:00AM,194.5,64,$393.75,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$8.95
"000087 - Big Spring, TX - 1",2026-01-09,09:00AM - 10:00AM,202.0,68,$417.35,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$10.18
"000087 - Big Spring, TX - 1",2026-01-09,10:00AM - 11:00AM,217.4,57,$319.05,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$9.38
"000087 - Big Spring, TX - 1",2026-01-09,11:00AM - 12:00PM,316.6,54,$335.60,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$10.83
"000087 - Big Spring, TX - 1",2026-01-09,12:00PM - 01:00PM,190.3,32,$180.90,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$7.24
"000087 - Big Spring, TX - 1",2026-01-09,01:00PM - 02:00PM,248.0,55,$355.60,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$11.85
"000087 - Big Spring, TX - 1",2026-01-09,02:00PM - 03:00PM,191.6,47,$289.65,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$10.34
"000087 - Big Spring, TX - 1",2026-01-09,03:00PM - 04:00PM,221.8,61,$357.15,$0.00,$0.00,$0.00,$0.00,$0.00,33,33,$10.82
"000087 - Big Spring, TX - 1",2026-01-09,04:00PM - 05:00PM,253.3,46,$279.00,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$9.30
"000087 - Big Spring, TX - 1",2026-01-09,05:00PM - 06:00PM,293.3,60,$360.35,$0.00,$0.00,$0.00,$0.00,$0.00,32,32,$11.26
"000087 - Big Spring, TX - 1",2026-01-09,06:00PM - 07:00PM,254.8,41,$248.55,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$10.81
"000087 - Big Spring, TX - 1",2026-01-09,07:00PM - 08:00PM,292.9,42,$251.85,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$11.45
"000087 - Big Spring, TX - 1",2026-01-09,08:00PM - 09:00PM,248.0,17,$96.30,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$9.63
"000087 - Big Spring, TX - 1",2026-01-09,09:00PM - 10:00PM,199.4,18,$110.65,$0.00,$0.00,$0.00,$0.00,$0.00,9,9,$12.29
"000087 - Big Spring, TX - 1",2026-01-09,10:00PM - 11:00PM,248.3,7,$38.05,$0.00,$0.00,$0.00,$0.00,$0.00,4,4,$9.51
"000087 - Big Spring, TX - 1",2026-01-10,05:00AM - 06:00AM,173.5,14,$87.30,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$10.91
"000087 - Big Spring, TX - 1",2026-01-10,06:00AM - 07:00AM,237.2,39,$230.55,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$9.22
"000087 - Big Spring, TX - 1",2026-01-10,07:00AM - 08:00AM,236.9,36,$206.35,$0.00,$0.00,$0.00,$0.00,$0.00,24,24,$8.60
"000087 - Big Spring, TX - 1",2026-01-10,08:00AM - 09:00AM,328.8,73,$430.90,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$10.51
"000087 - Big Spring, TX - 1",2026-01-10,09:00AM - 10:00AM,496.6,106,$603.05,$0.00,$0.00,$0.00,$0.00,$0.00,53,53,$11.38
"000087 - Big Spring, TX - 1",2026-01-10,10:00AM - 11:00AM,343.0,88,$504.15,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$10.96
"000087 - Big Spring, TX - 1",2026-01-10,11:00AM - 12:00PM,208.8,61,$352.15,$0.00,$0.00,$0.00,$0.00,$0.00,38,38,$9.27
"000087 - Big Spring, TX - 1",2026-01-10,12:00PM - 01:00PM,194.2,79,$464.45,$0.00,$0.00,$0.00,$0.00,$0.00,38,38,$12.22
"000087 - Big Spring, TX - 1",2026-01-10,01:00PM - 02:00PM,243.6,63,$358.20,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$11.94
"000087 - Big Spring, TX - 1",2026-01-10,02:00PM - 03:00PM,187.1,49,$287.65,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$9.28
"000087 - Big Spring, TX - 1",2026-01-10,03:00PM - 04:00PM,186.1,69,$392.85,$0.00,$0.00,$0.00,$0.00,$0.00,37,37,$10.62
"000087 - Big Spring, TX - 1",2026-01-10,04:00PM - 05:00PM,214.6,89,$518.65,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$11.28
"000087 - Big Spring, TX - 1",2026-01-10,05:00PM - 06:00PM,317.5,61,$362.85,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$11.70
"000087 - Big Spring, TX - 1",2026-01-10,06:00PM - 07:00PM,305.4,42,$246.30,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$10.71
"000087 - Big Spring, TX - 1",2026-01-10,07:00PM - 08:00PM,177.4,24,$128.20,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$9.16
"000087 - Big Spring, TX - 1",2026-01-10,08:00PM - 09:00PM,"2,483.8",29,$145.60,$0.00,$0.00,$0.00,$0.00,$0.00,15,15,$9.71
"000087 - Big Spring, TX - 1",2026-01-10,09:00PM - 10:00PM,325.5,24,$143.45,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$10.25
"000087 - Big Spring, TX - 1",2026-01-10,10:00PM - 11:00PM,278.6,8,$48.60,$0.00,$0.00,$0.00,$0.00,$0.00,4,4,$12.15
"000087 - Big Spring, TX - 1",2026-01-11,05:00AM - 06:00AM,121.1,6,$31.00,$0.00,$0.00,$0.00,$0.00,$0.00,4,4,$7.75
"000087 - Big Spring, TX - 1",2026-01-11,06:00AM - 07:00AM,169.4,23,$129.15,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$9.23
"000087 - Big Spring, TX - 1",2026-01-11,07:00AM - 08:00AM,156.8,25,$151.70,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$7.22
"000087 - Big Spring, TX - 1",2026-01-11,08:00AM - 09:00AM,203.5,52,$303.30,$0.00,$0.00,$0.00,$0.00,$0.00,29,29,$10.46
"000087 - Big Spring, TX - 1",2026-01-11,09:00AM - 10:00AM,276.0,87,$490.25,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$9.81
"000087 - Big Spring, TX - 1",2026-01-11,10:00AM - 11:00AM,402.2,93,$536.30,$0.00,$0.00,$0.00,$0.00,$0.00,45,45,$11.92
"000087 - Big Spring, TX - 1",2026-01-11,11:00AM - 12:00PM,288.9,61,$375.65,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$10.43
"000087 - Big Spring, TX - 1",2026-01-11,12:00PM - 01:00PM,321.6,75,$441.35,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$10.26
"000087 - Big Spring, TX - 1",2026-01-11,01:00PM - 02:00PM,317.3,76,$437.90,$0.00,$0.00,$0.00,$0.00,$0.00,42,42,$10.43
"000087 - Big Spring, TX - 1",2026-01-11,02:00PM - 03:00PM,268.6,68,$387.30,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$10.76
"000087 - Big Spring, TX - 1",2026-01-11,03:00PM - 04:00PM,202.1,55,$328.55,$0.00,$0.00,$0.00,$0.00,$0.00,33,33,$9.96
"000087 - Big Spring, TX - 1",2026-01-11,04:00PM - 05:00PM,268.4,46,$254.55,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$9.43
"000087 - Big Spring, TX - 1",2026-01-11,05:00PM - 06:00PM,204.4,51,$292.20,$0.00,$0.00,$0.00,$0.00,$0.00,32,32,$9.13
"000087 - Big Spring, TX - 1",2026-01-11,06:00PM - 07:00PM,235.1,37,$206.75,$0.00,$0.00,$0.00,$0.00,$0.00,20,20,$10.34
"000087 - Big Spring, TX - 1",2026-01-11,07:00PM - 08:00PM,216.2,17,$94.85,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$7.90
"000087 - Big Spring, TX - 1",2026-01-11,08:00PM - 09:00PM,313.1,8,$42.65,$0.00,$0.00,$0.00,$0.00,$0.00,4,4,$10.66
"000087 - Big Spring, TX - 1",2026-01-11,09:00PM - 10:00PM,220.7,13,$78.50,$0.00,$0.00,$0.00,$0.00,$0.00,7,7,$11.21
"000087 - Big Spring, TX - 1",2026-01-12,05:00AM - 06:00AM,251.4,20,$116.35,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$8.31
"000087 - Big Spring, TX - 1",2026-01-12,06:00AM - 07:00AM,136.3,34,$218.60,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$7.29
"000087 - Big Spring, TX - 1",2026-01-12,07:00AM - 08:00AM,171.2,82,$466.35,$0.00,$0.00,$0.00,$0.00,$0.00,59,59,$7.90
"000087 - Big Spring, TX - 1",2026-01-12,08:00AM - 09:00AM,213.9,59,$338.90,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$9.41
"000087 - Big Spring, TX - 1",2026-01-12,09:00AM - 10:00AM,188.8,43,$232.30,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$8.93
"000087 - Big Spring, TX - 1",2026-01-12,10:00AM - 11:00AM,312.1,41,$260.00,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$12.38
"000087 - Big Spring, TX - 1",2026-01-12,11:00AM - 12:00PM,191.3,38,$217.20,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$8.04
"000087 - Big Spring, TX - 1",2026-01-12,12:00PM - 01:00PM,145.6,34,$212.25,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$8.16
"000087 - Big Spring, TX - 1",2026-01-12,01:00PM - 02:00PM,126.7,24,$146.75,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$8.63
"000087 - Big Spring, TX - 1",2026-01-12,02:00PM - 03:00PM,222.8,49,$306.65,$0.00,$0.00,$0.00,$0.00,$0.00,32,32,$9.58
"000087 - Big Spring, TX - 1",2026-01-12,03:00PM - 04:00PM,225.5,53,$345.00,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$9.58
"000087 - Big Spring, TX - 1",2026-01-12,04:00PM - 05:00PM,207.5,69,$405.95,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$9.44
"000087 - Big Spring, TX - 1",2026-01-12,05:00PM - 06:00PM,232.6,47,$289.65,$0.00,$0.00,$0.00,$0.00,$0.00,32,32,$9.05
"000087 - Big Spring, TX - 1",2026-01-12,06:00PM - 07:00PM,208.3,44,$249.75,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$9.25
"000087 - Big Spring, TX - 1",2026-01-12,07:00PM - 08:00PM,264.4,16,$94.55,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$11.82
"000087 - Big Spring, TX - 1",2026-01-12,08:00PM - 09:00PM,247.1,20,$96.70,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$8.79
"000087 - Big Spring, TX - 1",2026-01-12,09:00PM - 10:00PM,171.2,3,$20.35,$0.00,$0.00,$0.00,$0.00,$0.00,2,2,$10.18
"000087 - Big Spring, TX - 1",2026-01-13,05:00AM - 06:00AM,221.9,15,$87.75,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$8.78
"000087 - Big Spring, TX - 1",2026-01-13,06:00AM - 07:00AM,284.7,49,$291.30,$0.00,$0.00,$0.00,$0.00,$0.00,35,35,$8.32
"000087 - Big Spring, TX - 1",2026-01-13,07:00AM - 08:00AM,372.5,77,$458.70,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$9.17
"000087 - Big Spring, TX - 1",2026-01-13,08:00AM - 09:00AM,311.6,71,$439.20,$0.00,$0.00,$0.00,$0.00,$0.00,45,45,$9.76
"000087 - Big Spring, TX - 1",2026-01-13,09:00AM - 10:00AM,179.5,50,$299.45,$0.00,$0.00,$0.00,$0.00,$0.00,32,32,$9.36
"000087 - Big Spring, TX - 1",2026-01-13,10:00AM - 11:00AM,171.9,36,$202.50,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$8.10
"000087 - Big Spring, TX - 1",2026-01-13,11:00AM - 12:00PM,178.8,28,$183.60,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$8.35
"000087 - Big Spring, TX - 1",2026-01-13,12:00PM - 01:00PM,168.3,41,$235.95,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$10.26
"000087 - Big Spring, TX - 1",2026-01-13,01:00PM - 02:00PM,143.1,41,$245.45,$0.00,$0.00,$0.00,$0.00,$0.00,29,29,$8.46
"000087 - Big Spring, TX - 1",2026-01-13,02:00PM - 03:00PM,227.4,55,$304.40,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$9.82
"000087 - Big Spring, TX - 1",2026-01-13,03:00PM - 04:00PM,219.4,54,$320.50,$0.00,$0.00,$0.00,$0.00,$0.00,32,32,$10.02
"000087 - Big Spring, TX - 1",2026-01-13,04:00PM - 05:00PM,184.4,42,$261.20,$0.00,$0.00,$0.00,$0.00,$0.00,24,24,$10.88
"000087 - Big Spring, TX - 1",2026-01-13,05:00PM - 06:00PM,226.3,44,$267.10,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$10.27
"000087 - Big Spring, TX - 1",2026-01-13,06:00PM - 07:00PM,137.8,16,$98.95,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$7.07
"000087 - Big Spring, TX - 1",2026-01-13,07:00PM - 08:00PM,141.6,21,$93.00,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$8.45
"000087 - Big Spring, TX - 1",2026-01-13,08:00PM - 09:00PM,167.5,15,$84.35,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$7.67
"000087 - Big Spring, TX - 1",2026-01-13,09:00PM - 10:00PM,181.0,15,$93.55,$0.00,$0.00,$0.00,$0.00,$0.00,9,9,$10.39
"000087 - Big Spring, TX - 1",2026-01-14,05:00AM - 06:00AM,143.3,7,$44.85,$0.00,$0.00,$0.00,$0.00,$0.00,4,4,$11.21
"000087 - Big Spring, TX - 1",2026-01-14,06:00AM - 07:00AM,157.0,69,$398.45,$0.00,$0.00,$0.00,$0.00,$0.00,39,39,$10.22
"000087 - Big Spring, TX - 1",2026-01-14,07:00AM - 08:00AM,241.1,90,$527.15,$0.00,$0.00,$0.00,$0.00,$0.00,62,62,$8.50
"000087 - Big Spring, TX - 1",2026-01-14,08:00AM - 09:00AM,247.2,76,$443.05,$0.00,$0.00,$0.00,$0.00,$0.00,45,45,$9.85
"000087 - Big Spring, TX - 1",2026-01-14,09:00AM - 10:00AM,197.7,44,$264.60,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$8.82
"000087 - Big Spring, TX - 1",2026-01-14,10:00AM - 11:00AM,253.4,56,$311.45,$0.00,$0.00,$0.00,$0.00,$0.00,33,33,$9.44
"000087 - Big Spring, TX - 1",2026-01-14,11:00AM - 12:00PM,214.8,57,$334.15,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$9.83
"000087 - Big Spring, TX - 1",2026-01-14,12:00PM - 01:00PM,176.2,46,$266.15,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$9.51
"000087 - Big Spring, TX - 1",2026-01-14,01:00PM - 02:00PM,155.6,25,$153.20,$0.00,$0.00,$0.00,$0.00,$0.00,20,20,$7.66
"000087 - Big Spring, TX - 1",2026-01-14,02:00PM - 03:00PM,149.2,44,$244.50,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$9.40
"000087 - Big Spring, TX - 1",2026-01-14,03:00PM - 04:00PM,130.7,44,$240.45,$0.00,$0.00,$0.00,$0.00,$0.00,29,29,$8.29
"000087 - Big Spring, TX - 1",2026-01-14,04:00PM - 05:00PM,289.1,56,$337.40,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$10.88
"000087 - Big Spring, TX - 1",2026-01-14,05:00PM - 06:00PM,309.0,58,$353.25,$0.00,$0.00,$0.00,$0.00,$0.00,35,35,$10.09
"000087 - Big Spring, TX - 1",2026-01-14,06:00PM - 07:00PM,246.7,53,$325.85,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$12.53
"000087 - Big Spring, TX - 1",2026-01-14,07:00PM - 08:00PM,228.1,25,$137.90,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$11.49
"000087 - Big Spring, TX - 1",2026-01-14,08:00PM - 09:00PM,344.4,29,$153.55,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$10.97
"000087 - Big Spring, TX - 1",2026-01-14,09:00PM - 10:00PM,253.5,19,$120.80,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$12.08
"000087 - Big Spring, TX - 1",2026-01-15,05:00AM - 06:00AM,137.1,11,$70.95,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$8.87
"000087 - Big Spring, TX - 1",2026-01-15,06:00AM - 07:00AM,163.0,57,$353.10,$0.00,$0.00,$0.00,$0.00,$0.00,39,39,$9.05
"000087 - Big Spring, TX - 1",2026-01-15,07:00AM - 08:00AM,217.7,97,$565.95,$0.00,$0.00,$0.00,$0.00,$0.00,66,66,$8.58
"000087 - Big Spring, TX - 1",2026-01-15,08:00AM - 09:00AM,309.9,92,$538.25,$0.00,$0.00,$0.00,$0.00,$0.00,47,47,$11.45
"000087 - Big Spring, TX - 1",2026-01-15,09:00AM - 10:00AM,329.3,78,$460.50,$0.00,$0.00,$0.00,$0.00,$0.00,42,42,$10.96
"000087 - Big Spring, TX - 1",2026-01-15,10:00AM - 11:00AM,197.7,45,$254.70,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$8.49
"000087 - Big Spring, TX - 1",2026-01-15,11:00AM - 12:00PM,167.4,33,$184.05,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$8.37
"000087 - Big Spring, TX - 1",2026-01-15,12:00PM - 01:00PM,229.5,45,$255.25,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$8.23
"000087 - Big Spring, TX - 1",2026-01-15,01:00PM - 02:00PM,131.6,32,$185.75,$0.00,$0.00,$0.00,$0.00,$0.00,20,20,$9.29
"000087 - Big Spring, TX - 1",2026-01-15,02:00PM - 03:00PM,155.1,35,$221.90,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$8.53
"000087 - Big Spring, TX - 1",2026-01-15,03:00PM - 04:00PM,165.5,43,$273.75,$0.00,$0.00,$0.00,$0.00,$0.00,29,29,$9.44
"000087 - Big Spring, TX - 1",2026-01-15,04:00PM - 05:00PM,281.7,50,$278.75,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$10.72
"000087 - Big Spring, TX - 1",2026-01-15,05:00PM - 06:00PM,245.0,54,$306.80,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$10.96
"000087 - Big Spring, TX - 1",2026-01-15,06:00PM - 07:00PM,289.5,51,$247.55,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$9.52
"000087 - Big Spring, TX - 1",2026-01-15,07:00PM - 08:00PM,188.6,24,$146.20,$0.00,$0.00,$0.00,$0.00,$0.00,15,15,$9.75
"000087 - Big Spring, TX - 1",2026-01-15,08:00PM - 09:00PM,140.6,10,$59.70,$0.00,$0.00,$0.00,$0.00,$0.00,6,6,$9.95
"000087 - Big Spring, TX - 1",2026-01-15,09:00PM - 10:00PM,263.8,13,$74.40,$0.00,$0.00,$0.00,$0.00,$0.00,6,6,$12.40
"000087 - Big Spring, TX - 1",2026-01-16,05:00AM - 06:00AM,154.5,16,$81.70,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$7.43
"000087 - Big Spring, TX - 1",2026-01-16,06:00AM - 07:00AM,223.9,70,$439.50,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$9.99
"000087 - Big Spring, TX - 1",2026-01-16,07:00AM - 08:00AM,316.3,109,$659.80,$0.00,$0.00,$0.00,$0.00,$0.00,71,71,$9.29
"000087 - Big Spring, TX - 1",2026-01-16,08:00AM - 09:00AM,204.5,87,$518.55,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$10.37
"000087 - Big Spring, TX - 1",2026-01-16,09:00AM - 10:00AM,235.9,67,$422.20,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$10.30
"000087 - Big Spring, TX - 1",2026-01-16,10:00AM - 11:00AM,170.1,48,$277.85,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$8.96
"000087 - Big Spring, TX - 1",2026-01-16,11:00AM - 12:00PM,282.2,58,$342.85,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$10.08
"000087 - Big Spring, TX - 1",2026-01-16,12:00PM - 01:00PM,177.9,28,$169.10,$0.00,$0.00,$0.00,$0.00,$0.00,18,19,$8.90
"000087 - Big Spring, TX - 1",2026-01-16,01:00PM - 02:00PM,209.5,50,$307.50,$0.00,$0.00,$0.00,$0.00,$0.00,37,37,$8.31
"000087 - Big Spring, TX - 1",2026-01-16,02:00PM - 03:00PM,185.3,37,$216.35,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$9.83
"000087 - Big Spring, TX - 1",2026-01-16,03:00PM - 04:00PM,267.0,48,$284.10,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$9.47
"000087 - Big Spring, TX - 1",2026-01-16,04:00PM - 05:00PM,280.5,57,$328.30,$0.00,$0.00,$0.00,$0.00,$0.00,38,38,$8.64
"000087 - Big Spring, TX - 1",2026-01-16,05:00PM - 06:00PM,242.6,40,$251.15,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$10.92
"000087 - Big Spring, TX - 1",2026-01-16,06:00PM - 07:00PM,298.6,43,$250.10,$0.00,$0.00,$0.00,$0.00,$0.00,20,20,$12.51
"000087 - Big Spring, TX - 1",2026-01-16,07:00PM - 08:00PM,238.2,29,$168.45,$0.00,$0.00,$0.00,$0.00,$0.00,18,18,$9.36
"000087 - Big Spring, TX - 1",2026-01-16,08:00PM - 09:00PM,241.2,17,$108.10,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$9.01
"000087 - Big Spring, TX - 1",2026-01-16,09:00PM - 10:00PM,259.7,24,$131.50,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$13.15
"000087 - Big Spring, TX - 1",2026-01-16,10:00PM - 11:00PM,244.9,16,$83.30,$0.00,$0.00,$0.00,$0.00,$0.00,7,7,$11.90
"000087 - Big Spring, TX - 1",2026-01-17,05:00AM - 06:00AM,180.8,19,$110.70,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$10.06
"000087 - Big Spring, TX - 1",2026-01-17,06:00AM - 07:00AM,148.1,28,$169.70,$0.00,$0.00,$0.00,$0.00,$0.00,18,18,$9.43
"000087 - Big Spring, TX - 1",2026-01-17,07:00AM - 08:00AM,196.4,59,$355.90,$0.00,$0.00,$0.00,$0.00,$0.00,39,39,$9.13
"000087 - Big Spring, TX - 1",2026-01-17,08:00AM - 09:00AM,180.3,71,$437.90,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$10.95
"000087 - Big Spring, TX - 1",2026-01-17,09:00AM - 10:00AM,208.4,107,$656.10,$0.00,$0.00,$0.00,$0.00,$0.00,56,56,$11.72
"000087 - Big Spring, TX - 1",2026-01-17,10:00AM - 11:00AM,249.8,105,$608.40,$0.00,$0.00,$0.00,$0.00,$0.00,57,57,$10.67
