Site,Business Date,Time,SOS: Order Created to Served,Qty of Sold Items,Gross Sales,Gross Sales: Walk Up - Tips Test,Gross Sales: Lane 3  - Tips Test,Gross Sales: LANE 2 - Tips Test,Gross Sales: LANE 1 - Tips Test,Gross Sales: Lane 1 - Test,Transaction Count,Guest Count,Guest Avg
"000087 - Big Spring, TX - 1",2026-02-12,12:00PM - 01:00PM,185.1,56,$353.80,$0.00,$0.00,$0.00,$0.00,$0.00,32,32,$11.06
"000087 - Big Spring, TX - 1",2026-02-12,01:00PM - 02:00PM,155.9,32,$193.45,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$8.79
"000087 - Big Spring, TX - 1",2026-02-12,02:00PM - 03:00PM,202.6,41,$256.10,$0.00,$0.00,$0.00,$0.00,$0.00,24,24,$10.67
"000087 - Big Spring, TX - 1",2026-02-12,03:00PM - 04:00PM,239.4,66,$390.05,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$10.83
"000087 - Big Spring, TX - 1",2026-02-12,04:00PM - 05:00PM,221.0,43,$252.25,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$9.01
"000087 - Big Spring, TX - 1",2026-02-12,05:00PM - 06:00PM,313.9,57,$345.20,$0.00,$0.00,$0.00,$0.00,$0.00,33,33,$10.46
"000087 - Big Spring, TX - 1",2026-02-12,06:00PM - 07:00PM,228.3,30,$159.85,$0.00,$0.00,$0.00,$0.00,$0.00,18,18,$8.88
"000087 - Big Spring, TX - 1",2026-02-12,07:00PM - 08:00PM,254.6,28,$149.55,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$10.68
"000087 - Big Spring, TX - 1",2026-02-12,08:00PM - 09:00PM,233.1,12,$85.70,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$8.57
"000087 - Big Spring, TX - 1",2026-02-12,09:00PM - 10:00PM,179.9,37,$195.65,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$11.51
"000087 - Big Spring, TX - 1",2026-02-13,05:00AM - 06:00AM,168.4,17,$107.10,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$9.74
"000087 - Big Spring, TX - 1",2026-02-13,06:00AM - 07:00AM,183.6,56,$359.30,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$9.98
"000087 - Big Spring, TX - 1",2026-02-13,07:00AM - 08:00AM,305.5,107,$646.45,$0.00,$0.00,$0.00,$0.00,$0.00,73,73,$8.86
"000087 - Big Spring, TX - 1",2026-02-13,08:00AM - 09:00AM,198.7,71,$446.85,$0.00,$0.00,$0.00,$0.00,$0.00,48,48,$9.31
"000087 - Big Spring, TX - 1",2026-02-13,09:00AM - 10:00AM,245.6,66,$353.45,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$11.40
"000087 - Big Spring, TX - 1",2026-02-13,10:00AM - 11:00AM,221.2,72,$430.85,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$10.77
"000087 - Big Spring, TX - 1",2026-02-13,11:00AM - 12:00PM,218.5,56,$336.80,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$9.36
"000087 - Big Spring, TX - 1",2026-02-13,12:00PM - 01:00PM,167.3,40,$271.75,$0.00,$0.00,$0.00,$0.00,$0.00,24,24,$11.32
"000087 - Big Spring, TX - 1",2026-02-13,01:00PM - 02:00PM,226.3,55,$337.50,$0.00,$0.00,$0.00,$0.00,$0.00,37,37,$9.12
"000087 - Big Spring, TX - 1",2026-02-13,02:00PM - 03:00PM,253.7,64,$335.95,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$11.20
"000087 - Big Spring, TX - 1",2026-02-13,03:00PM - 04:00PM,205.3,55,$314.35,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$10.48
"000087 - Big Spring, TX - 1",2026-02-13,04:00PM - 05:00PM,169.4,42,$261.30,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$9.68
"000087 - Big Spring, TX - 1",2026-02-13,05:00PM - 06:00PM,288.5,74,$416.90,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$11.58
"000087 - Big Spring, TX - 1",2026-02-13,06:00PM - 07:00PM,760.3,47,$283.30,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$10.90
"000087 - Big Spring, TX - 1",2026-02-13,07:00PM - 08:00PM,371.6,39,$222.05,$0.00,$0.00,$0.00,$0.00,$0.00,21,22,$10.09
"000087 - Big Spring, TX - 1",2026-02-13,08:00PM - 09:00PM,250.2,13,$87.05,$0.00,$0.00,$0.00,$0.00,$0.00,7,7,$12.44
"000087 - Big Spring, TX - 1",2026-02-13,09:00PM - 10:00PM,221.1,28,$168.50,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$12.04
"000087 - Big Spring, TX - 1",2026-02-13,10:00PM - 11:00PM,295.3,16,$97.75,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$12.22
"000087 - Big Spring, TX - 1",2026-02-14,05:00AM - 06:00AM,228.2,11,$67.70,$0.00,$0.00,$0.00,$0.00,$0.00,6,6,$11.28
"000087 - Big Spring, TX - 1",2026-02-14,06:00AM - 07:00AM,193.0,33,$201.80,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$10.62
"000087 - Big Spring, TX - 1",2026-02-14,07:00AM - 08:00AM,216.8,60,$366.75,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$10.79
"000087 - Big Spring, TX - 1",2026-02-14,08:00AM - 09:00AM,204.3,111,$633.15,$0.00,$0.00,$0.00,$0.00,$0.00,58,58,$10.92
"000087 - Big Spring, TX - 1",2026-02-14,09:00AM - 10:00AM,205.1,156,$927.45,$0.00,$0.00,$0.00,$0.00,$0.00,73,73,$12.70
"000087 - Big Spring, TX - 1",2026-02-14,10:00AM - 11:00AM,220.7,125,$743.30,$0.00,$0.00,$0.00,$0.00,$0.00,60,60,$12.39
"000087 - Big Spring, TX - 1",2026-02-14,11:00AM - 12:00PM,336.6,98,$555.55,$0.00,$0.00,$0.00,$0.00,$0.00,45,45,$12.35
"000087 - Big Spring, TX - 1",2026-02-14,12:00PM - 01:00PM,353.6,121,$717.55,$0.00,$0.00,$0.00,$0.00,$0.00,59,59,$12.16
"000087 - Big Spring, TX - 1",2026-02-14,01:00PM - 02:00PM,217.3,82,$489.85,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$12.25
"000087 - Big Spring, TX - 1",2026-02-14,02:00PM - 03:00PM,224.3,86,$510.75,$0.00,$0.00,$0.00,$0.00,$0.00,41,42,$12.16
"000087 - Big Spring, TX - 1",2026-02-14,03:00PM - 04:00PM,316.9,92,$503.75,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$11.72
"000087 - Big Spring, TX - 1",2026-02-14,04:00PM - 05:00PM,365.6,100,$597.45,$0.00,$0.00,$0.00,$0.00,$0.00,48,48,$12.45
"000087 - Big Spring, TX - 1",2026-02-14,05:00PM - 06:00PM,224.2,55,$321.00,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$11.46
"000087 - Big Spring, TX - 1",2026-02-14,06:00PM - 07:00PM,323.2,74,$427.90,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$12.59
"000087 - Big Spring, TX - 1",2026-02-14,07:00PM - 08:00PM,293.4,63,$337.95,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$13.52
"000087 - Big Spring, TX - 1",2026-02-14,08:00PM - 09:00PM,243.0,43,$246.90,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$12.99
"000087 - Big Spring, TX - 1",2026-02-14,09:00PM - 10:00PM,231.1,24,$135.00,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$9.64
"000087 - Big Spring, TX - 1",2026-02-15,05:00AM - 06:00AM,100.5,8,$48.20,$0.00,$0.00,$0.00,$0.00,$0.00,6,6,$8.03
"000087 - Big Spring, TX - 1",2026-02-15,06:00AM - 07:00AM,163.1,20,$135.45,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$9.68
"000087 - Big Spring, TX - 1",2026-02-15,07:00AM - 08:00AM,155.3,37,$200.60,$0.00,$0.00,$0.00,$0.00,$0.00,18,18,$11.14
"000087 - Big Spring, TX - 1",2026-02-15,08:00AM - 09:00AM,261.7,74,$431.50,$0.00,$0.00,$0.00,$0.00,$0.00,37,37,$11.66
"000087 - Big Spring, TX - 1",2026-02-15,09:00AM - 10:00AM,311.2,98,$581.05,$0.00,$0.00,$0.00,$0.00,$0.00,57,57,$10.19
"000087 - Big Spring, TX - 1",2026-02-15,10:00AM - 11:00AM,279.3,83,$496.30,$0.00,$0.00,$0.00,$0.00,$0.00,48,48,$10.34
"000087 - Big Spring, TX - 1",2026-02-15,11:00AM - 12:00PM,242.5,78,$474.35,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$11.03
"000087 - Big Spring, TX - 1",2026-02-15,12:00PM - 01:00PM,376.8,89,$501.45,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$10.23
"000087 - Big Spring, TX - 1",2026-02-15,01:00PM - 02:00PM,214.4,75,$439.60,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$9.99
"000087 - Big Spring, TX - 1",2026-02-15,02:00PM - 03:00PM,265.7,72,$408.60,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$12.02
"000087 - Big Spring, TX - 1",2026-02-15,03:00PM - 04:00PM,199.1,72,$437.05,$0.00,$0.00,$0.00,$0.00,$0.00,37,38,$11.50
"000087 - Big Spring, TX - 1",2026-02-15,04:00PM - 05:00PM,307.5,38,$220.00,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$10.48
"000087 - Big Spring, TX - 1",2026-02-15,05:00PM - 06:00PM,335.0,53,$316.85,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$11.32
"000087 - Big Spring, TX - 1",2026-02-15,06:00PM - 07:00PM,342.7,41,$225.85,$0.00,$0.00,$0.00,$0.00,$0.00,20,20,$11.29
"000087 - Big Spring, TX - 1",2026-02-15,07:00PM - 08:00PM,178.5,36,$197.05,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$9.38
"000087 - Big Spring, TX - 1",2026-02-15,08:00PM - 09:00PM,180.5,20,$111.20,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$11.12
"000087 - Big Spring, TX - 1",2026-02-15,09:00PM - 10:00PM,238.1,10,$61.65,$0.00,$0.00,$0.00,$0.00,$0.00,5,5,$12.33
"000087 - Big Spring, TX - 1",2026-02-16,05:00AM - 06:00AM,184.2,14,$84.05,$0.00,$0.00,$0.00,$0.00,$0.00,9,9,$9.34
"000087 - Big Spring, TX - 1",2026-02-16,06:00AM - 07:00AM,197.1,47,$291.00,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$9.70
"000087 - Big Spring, TX - 1",2026-02-16,07:00AM - 08:00AM,201.9,82,$456.20,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$9.31
"000087 - Big Spring, TX - 1",2026-02-16,08:00AM - 09:00AM,201.4,66,$407.90,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$9.49
"000087 - Big Spring, TX - 1",2026-02-16,09:00AM - 10:00AM,198.8,60,$356.25,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$8.69
"000087 - Big Spring, TX - 1",2026-02-16,10:00AM - 11:00AM,194.3,40,$244.35,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$9.40
"000087 - Big Spring, TX - 1",2026-02-16,11:00AM - 12:00PM,242.9,64,$387.10,$0.00,$0.00,$0.00,$0.00,$0.00,38,38,$10.19
"000087 - Big Spring, TX - 1",2026-02-16,12:00PM - 01:00PM,191.2,43,$272.95,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$10.11
"000087 - Big Spring, TX - 1",2026-02-16,01:00PM - 02:00PM,225.8,42,$253.05,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$10.12
"000087 - Big Spring, TX - 1",2026-02-16,02:00PM - 03:00PM,363.8,48,$283.20,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$9.44
"000087 - Big Spring, TX - 1",2026-02-16,03:00PM - 04:00PM,217.9,48,$296.05,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$11.39
"000087 - Big Spring, TX - 1",2026-02-16,04:00PM - 05:00PM,251.0,59,$344.95,$0.00,$0.00,$0.00,$0.00,$0.00,36,37,$9.32
"000087 - Big Spring, TX - 1",2026-02-16,05:00PM - 06:00PM,193.2,54,$313.10,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$10.10
"000087 - Big Spring, TX - 1",2026-02-16,06:00PM - 07:00PM,139.9,28,$175.60,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$10.98
"000087 - Big Spring, TX - 1",2026-02-16,07:00PM - 08:00PM,167.6,15,$87.00,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$8.70
"000087 - Big Spring, TX - 1",2026-02-16,08:00PM - 09:00PM,235.0,14,$74.20,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$9.28
"000087 - Big Spring, TX - 1",2026-02-16,09:00PM - 10:00PM,212.0,14,$80.45,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$8.05
"000087 - Big Spring, TX - 1",2026-02-17,05:00AM - 06:00AM,118.7,15,$87.45,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$8.75
"000087 - Big Spring, TX - 1",2026-02-17,06:00AM - 07:00AM,147.2,63,$399.40,$0.00,$0.00,$0.00,$0.00,$0.00,32,32,$12.48
"000087 - Big Spring, TX - 1",2026-02-17,07:00AM - 08:00AM,414.3,99,$579.85,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$11.60
"000087 - Big Spring, TX - 1",2026-02-17,08:00AM - 09:00AM,343.5,103,$611.35,$0.00,$0.00,$0.00,$0.00,$0.00,57,57,$10.73
"000087 - Big Spring, TX - 1",2026-02-17,09:00AM - 10:00AM,238.6,56,$342.95,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$11.43
"000087 - Big Spring, TX - 1",2026-02-17,10:00AM - 11:00AM,162.1,32,$194.10,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$10.22
"000087 - Big Spring, TX - 1",2026-02-17,11:00AM - 12:00PM,223.3,50,$291.60,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$10.80
"000087 - Big Spring, TX - 1",2026-02-17,12:00PM - 01:00PM,257.8,54,$317.35,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$13.80
"000087 - Big Spring, TX - 1",2026-02-17,01:00PM - 02:00PM,190.6,48,$273.45,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$10.52
"000087 - Big Spring, TX - 1",2026-02-17,02:00PM - 03:00PM,222.2,62,$378.60,$0.00,$0.00,$0.00,$0.00,$0.00,24,24,$15.78
"000087 - Big Spring, TX - 1",2026-02-17,03:00PM - 04:00PM,297.7,65,$352.00,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$13.04
"000087 - Big Spring, TX - 1",2026-02-17,04:00PM - 05:00PM,218.9,57,$329.85,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$14.99
"000087 - Big Spring, TX - 1",2026-02-17,05:00PM - 06:00PM,330.4,74,$429.10,$0.00,$0.00,$0.00,$0.00,$0.00,33,33,$13.00
"000087 - Big Spring, TX - 1",2026-02-17,06:00PM - 07:00PM,214.7,42,$227.35,$0.00,$0.00,$0.00,$0.00,$0.00,20,20,$11.37
"000087 - Big Spring, TX - 1",2026-02-17,07:00PM - 08:00PM,211.2,25,$147.45,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$13.40
"000087 - Big Spring, TX - 1",2026-02-17,08:00PM - 09:00PM,186.0,15,$89.35,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$8.94
"000087 - Big Spring, TX - 1",2026-02-17,09:00PM - 10:00PM,202.8,13,$74.25,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$9.28
"000087 - Big Spring, TX - 1",2026-02-18,05:00AM - 06:00AM,143.0,21,$122.65,$0.00,$0.00,$0.00,$0.00,$0.00,15,15,$8.18
"000087 - Big Spring, TX - 1",2026-02-18,06:00AM - 07:00AM,278.6,52,$310.10,$0.00,$0.00,$0.00,$0.00,$0.00,33,33,$9.40
"000087 - Big Spring, TX - 1",2026-02-18,07:00AM - 08:00AM,463.6,89,$514.60,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$10.29
"000087 - Big Spring, TX - 1",2026-02-18,08:00AM - 09:00AM,321.3,65,$405.35,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$8.81
"000087 - Big Spring, TX - 1",2026-02-18,09:00AM - 10:00AM,256.5,54,$323.65,$0.00,$0.00,$0.00,$0.00,$0.00,35,35,$9.25
"000087 - Big Spring, TX - 1",2026-02-18,10:00AM - 11:00AM,219.3,52,$281.10,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$9.37
"000087 - Big Spring, TX - 1",2026-02-18,11:00AM - 12:00PM,213.2,42,$272.05,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$10.08
"000087 - Big Spring, TX - 1",2026-02-18,12:00PM - 01:00PM,157.2,40,$226.70,$0.00,$0.00,$0.00,$0.00,$0.00,29,29,$7.82
"000087 - Big Spring, TX - 1",2026-02-18,01:00PM - 02:00PM,196.2,50,$292.05,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$9.42
"000087 - Big Spring, TX - 1",2026-02-18,02:00PM - 03:00PM,199.4,25,$136.40,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$9.74
"000087 - Big Spring, TX - 1",2026-02-18,03:00PM - 04:00PM,216.4,41,$236.70,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$9.10
"000087 - Big Spring, TX - 1",2026-02-18,04:00PM - 05:00PM,284.1,42,$246.70,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$9.87
"000087 - Big Spring, TX - 1",2026-02-18,05:00PM - 06:00PM,281.1,58,$329.45,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$9.15
"000087 - Big Spring, TX - 1",2026-02-18,06:00PM - 07:00PM,241.1,35,$218.25,$0.00,$0.00,$0.00,$0.00,$0.00,20,20,$10.91
"000087 - Big Spring, TX - 1",2026-02-18,07:00PM - 08:00PM,196.8,27,$137.30,$0.00,$0.00,$0.00,$0.00,$0.00,13,13,$10.56
"000087 - Big Spring, TX - 1",2026-02-18,08:00PM - 09:00PM,164.2,8,$42.70,$0.00,$0.00,$0.00,$0.00,$0.00,6,6,$7.12
"000087 - Big Spring, TX - 1",2026-02-18,09:00PM - 10:00PM,211.3,26,$147.90,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$10.56
"000087 - Big Spring, TX - 1",2026-02-19,05:00AM - 06:00AM,184.0,24,$143.85,$0.00,$0.00,$0.00,$0.00,$0.00,13,13,$11.07
"000087 - Big Spring, TX - 1",2026-02-19,06:00AM - 07:00AM,175.4,55,$338.45,$0.00,$0.00,$0.00,$0.00,$0.00,39,39,$8.68
"000087 - Big Spring, TX - 1",2026-02-19,07:00AM - 08:00AM,205.1,83,$522.05,$0.00,$0.00,$0.00,$0.00,$0.00,54,54,$9.67
"000087 - Big Spring, TX - 1",2026-02-19,08:00AM - 09:00AM,314.8,91,$518.15,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$10.36
"000087 - Big Spring, TX - 1",2026-02-19,09:00AM - 10:00AM,224.8,70,$405.15,$0.00,$0.00,$0.00,$0.00,$0.00,45,45,$9.00
"000087 - Big Spring, TX - 1",2026-02-19,10:00AM - 11:00AM,245.1,55,$308.05,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$9.94
"000087 - Big Spring, TX - 1",2026-02-19,11:00AM - 12:00PM,241.3,50,$305.60,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$10.19
"000087 - Big Spring, TX - 1",2026-02-19,12:00PM - 01:00PM,225.1,69,$424.00,$0.00,$0.00,$0.00,$0.00,$0.00,37,37,$11.46
"000087 - Big Spring, TX - 1",2026-02-19,01:00PM - 02:00PM,192.7,35,$211.30,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$10.06
"000087 - Big Spring, TX - 1",2026-02-19,02:00PM - 03:00PM,150.3,36,$206.15,$0.00,$0.00,$0.00,$0.00,$0.00,24,24,$8.59
"000087 - Big Spring, TX - 1",2026-02-19,03:00PM - 04:00PM,223.8,44,$275.35,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$9.83
"000087 - Big Spring, TX - 1",2026-02-19,04:00PM - 05:00PM,337.3,63,$369.85,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$11.93
"000087 - Big Spring, TX - 1",2026-02-19,05:00PM - 06:00PM,273.7,47,$265.00,$0.00,$0.00,$0.00,$0.00,$0.00,24,24,$11.04
"000087 - Big Spring, TX - 1",2026-02-19,06:00PM - 07:00PM,259.4,32,$183.45,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$10.79
"000087 - Big Spring, TX - 1",2026-02-19,07:00PM - 08:00PM,246.0,34,$184.70,$0.00,$0.00,$0.00,$0.00,$0.00,15,15,$12.31
"000087 - Big Spring, TX - 1",2026-02-19,08:00PM - 09:00PM,195.3,26,$149.40,$0.00,$0.00,$0.00,$0.00,$0.00,18,18,$8.30
"000087 - Big Spring, TX - 1",2026-02-19,09:00PM - 10:00PM,204.2,14,$82.20,$0.00,$0.00,$0.00,$0.00,$0.00,9,9,$9.13
"000087 - Big Spring, TX - 1",2026-02-20,05:00AM - 06:00AM,211.6,14,$94.55,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$9.46
"000087 - Big Spring, TX - 1",2026-02-20,06:00AM - 07:00AM,306.9,69,$409.60,$0.00,$0.00,$0.00,$0.00,$0.00,45,45,$9.10
"000087 - Big Spring, TX - 1",2026-02-20,07:00AM - 08:00AM,240.5,102,$630.30,$0.00,$0.00,$0.00,$0.00,$0.00,71,71,$8.88
"000087 - Big Spring, TX - 1",2026-02-20,08:00AM - 09:00AM,256.2,88,$537.20,$0.00,$0.00,$0.00,$0.00,$0.00,54,54,$9.95
"000087 - Big Spring, TX - 1",2026-02-20,09:00AM - 10:00AM,265.2,86,$493.15,$0.00,$0.00,$0.00,$0.00,$0.00,52,52,$9.48
"000087 - Big Spring, TX - 1",2026-02-20,10:00AM - 11:00AM,211.8,63,$365.85,$0.00,$0.00,$0.00,$0.00,$0.00,39,39,$9.38
"000087 - Big Spring, TX - 1",2026-02-20,11:00AM - 12:00PM,199.4,34,$198.10,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$8.61
"000087 - Big Spring, TX - 1",2026-02-20,12:00PM - 01:00PM,206.6,50,$304.50,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$8.96
"000087 - Big Spring, TX - 1",2026-02-20,01:00PM - 02:00PM,288.8,48,$293.10,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$10.47
"000087 - Big Spring, TX - 1",2026-02-20,02:00PM - 03:00PM,245.7,46,$260.50,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$10.42
"000087 - Big Spring, TX - 1",2026-02-20,03:00PM - 04:00PM,242.7,79,$435.15,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$9.89
"000087 - Big Spring, TX - 1",2026-02-20,04:00PM - 05:00PM,218.9,66,$381.90,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$10.61
"000087 - Big Spring, TX - 1",2026-02-20,05:00PM - 06:00PM,232.2,57,$328.65,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$10.60
"000087 - Big Spring, TX - 1",2026-02-20,06:00PM - 07:00PM,375.6,61,$360.05,$0.00,$0.00,$0.00,$0.00,$0.00,29,29,$12.42
"000087 - Big Spring, TX - 1",2026-02-20,07:00PM - 08:00PM,226.6,34,$149.65,$0.00,$0.00,$0.00,$0.00,$0.00,18,18,$8.31
"000087 - Big Spring, TX - 1",2026-02-20,08:00PM - 09:00PM,355.3,29,$164.05,$0.00,$0.00,$0.00,$0.00,$0.00,15,15,$10.94
"000087 - Big Spring, TX - 1",2026-02-20,09:00PM - 10:00PM,325.7,20,$104.70,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$10.47
"000087 - Big Spring, TX - 1",2026-02-20,10:00PM - 11:00PM,236.8,5,$29.50,$0.00,$0.00,$0.00,$0.00,$0.00,3,3,$9.83
"000087 - Big Spring, TX - 1",2026-02-21,05:00AM - 06:00AM,160.3,10,$69.20,$0.00,$0.00,$0.00,$0.00,$0.00,9,9,$7.69
"000087 - Big Spring, TX - 1",2026-02-21,06:00AM - 07:00AM,228.5,36,$210.45,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$11.08
"000087 - Big Spring, TX - 1",2026-02-21,07:00AM - 08:00AM,199.3,76,$453.45,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$11.06
"000087 - Big Spring, TX - 1",2026-02-21,08:00AM - 09:00AM,310.3,85,$483.20,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$9.86
"000087 - Big Spring, TX - 1",2026-02-21,09:00AM - 10:00AM,219.2,111,$653.50,$0.00,$0.00,$0.00,$0.00,$0.00,64,64,$10.21
"000087 - Big Spring, TX - 1",2026-02-21,10:00AM - 11:00AM,287.7,119,$684.20,$0.00,$0.00,$0.00,$0.00,$0.00,59,59,$11.60
"000087 - Big Spring, TX - 1",2026-02-21,11:00AM - 12:00PM,286.4,86,$505.30,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$10.11
"000087 - Big Spring, TX - 1",2026-02-21,12:00PM - 01:00PM,241.2,87,$488.35,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$11.10
"000087 - Big Spring, TX - 1",2026-02-21,01:00PM - 02:00PM,172.4,94,$557.35,$0.00,$0.00,$0.00,$0.00,$0.00,45,45,$12.39
"000087 - Big Spring, TX - 1",2026-02-21,02:00PM - 03:00PM,179.6,61,$349.85,$0.00,$0.00,$0.00,$0.00,$0.00,35,35,$10.00
"000087 - Big Spring, TX - 1",2026-02-21,03:00PM - 04:00PM,205.9,82,$486.85,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$12.17
"000087 - Big Spring, TX - 1",2026-02-21,04:00PM - 05:00PM,187.5,69,$369.70,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$9.24
"000087 - Big Spring, TX - 1",2026-02-21,05:00PM - 06:00PM,241.8,50,$269.25,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$10.77
"000087 - Big Spring, TX - 1",2026-02-21,06:00PM - 07:00PM,338.3,56,$362.00,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$12.07
"000087 - Big Spring, TX - 1",2026-02-21,07:00PM - 08:00PM,338.5,46,$260.80,$0.00,$0.00,$0.00,$0.00,$0.00,24,24,$10.87
"000087 - Big Spring, TX - 1",2026-02-21,08:00PM - 09:00PM,261.4,16,$94.65,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$9.47
"000087 - Big Spring, TX - 1",2026-02-21,09:00PM - 10:00PM,269.7,22,$116.65,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$10.60
"000087 - Big Spring, TX - 1",2026-02-21,10:00PM - 11:00PM,194.4,12,$72.70,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$9.09
"000087 - Big Spring, TX - 1",2026-02-22,05:00AM - 06:00AM,165.7,7,$42.15,$0.00,$0.00,$0.00,$0.00,$0.00,5,5,$8.43
"000087 - Big Spring, TX - 1",2026-02-22,06:00AM - 07:00AM,131.1,29,$145.95,$0.00,$0.00,$0.00,$0.00,$0.00,13,13,$11.23
